CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
1914795,Male,Derek Benavidez,Northfield,MN,Minnesota,55057,United States,North America,6/30/1955
1914860,Female,Zlatica Topic,Plymouth,MN,Minnesota,55446,United States,North America,8/5/1958
1914968,Male,Isaac Lizotte,Longview,TX,Texas,75601,United States,North America,1/21/1994
1915107,Male,Marcus Danielsen,Durham,NC,North Carolina,27707,United States,North America,11/28/1936
1915155,Male,Luca Eisenhauer,Atwater,MN,Minnesota,56209,United States,North America,3/8/1996
1915156,Female,Anka Bari�ic,Norfolk,VA,Virginia,23502,United States,North America,10/16/1958
1915291,Male,Andr� Araujo,Brunswick,GA,Georgia,31520,United States,North America,3/26/1949
1915613,Male,J�n Polc�k,Hewitt,TX,Texas,76643,United States,North America,4/2/1965
1915620,Female,Manuela Stankovic,Pampa,TX,Texas,79065,United States,North America,11/9/1982
1915763,Male,Bo�idar Ba�ic,Alexandria,MN,Minnesota,56308,United States,North America,12/27/1959
1915783,Male,Ahmend Vel�squez,Chickasha,OK,Oklahoma,73018,United States,North America,9/18/1941
1915808,Female,Frida Jespersen,Denver,CO,Colorado,80205,United States,North America,9/13/1949
1915871,Female,Sandra Hermansen,Damascus,AR,Arkansas,72039,United States,North America,1/24/1950
1916216,Female,Katerina Smol�kov�,San Diego,CA,California,92103,United States,North America,7/16/1983
1916439,Female,Milka Bla�evic,Washington,VA,Virginia,20008,United States,North America,10/22/1950
1916463,Female,Rebecca Whinham,Camden,NJ,New Jersey,8102,United States,North America,4/6/1984
1916479,Female,Naja Danielsen,Kokomo,IN,Indiana,46902,United States,North America,7/11/1991
1916541,Female,Victorine Artois,Alexandria,VA,Virginia,22306,United States,North America,10/17/1937
1916704,Female,Liora Madrid,Worcester,MA,Massachusetts,1609,United States,North America,12/31/1971
1916734,Male,Mandel Foucault,Elsie,MI,Michigan,48810,United States,North America,1/24/1954
1916770,Female,Vitoria Santos,Aubrey,TX,Texas,76227,United States,North America,5/3/1955
1916780,Female,Ivana Le�kov�,Hazel Run,MN,Minnesota,56247,United States,North America,4/27/1969
1916927,Female,Janina Toledo,Virginia,MN,Minnesota,55792,United States,North America,4/11/1966
1916988,Male,Elias Gardemeister,Ocala,FL,Florida,34471,United States,North America,5/6/1990
1917006,Female,Lea Nagel,Gainesville,FL,Florida,32601,United States,North America,11/28/1990
1917635,Male,Giobbe Marroqu�n,New York,NY,New York,10013,United States,North America,11/29/1975
1917684,Female,Jana Kr�kov�,Bronx,NY,New York,10455,United States,North America,7/4/1938
1917764,Male,Timoth�e Cliche,Marietta,GA,Georgia,30064,United States,North America,11/28/1962
1918030,Male,Uwe Mayer,Metairie,LA,Louisiana,70001,United States,North America,8/14/2001
1918103,Female,Cleo Gano,Avon Park,FL,Florida,33825,United States,North America,6/3/1935
1918131,Female,Ashley Bosisto,Silver Spring,MD,Maryland,20904,United States,North America,8/2/1956
1918152,Male,David Pabst,Chicago,IL,Illinois,60647,United States,North America,7/10/1986
1918233,Female,Stefania Becerra,Camden,NJ,New Jersey,8102,United States,North America,9/22/1951
1918342,Male,Ricky Scott,Dulles,VA,Virginia,20166,United States,North America,4/17/1985
1918496,Male,Ondrej Marvan,Roger Mills,OK,Oklahoma,73628,United States,North America,6/23/1950
1918687,Male,Ione Garrido,Greensboro,NC,North Carolina,27406,United States,North America,9/16/1982
1918775,Male,Dennis Toft,Goldsboro,NC,North Carolina,27530,United States,North America,11/13/1945
1918788,Male,Douglas Calvillo,Southfield,MI,Michigan,48075,United States,North America,11/3/1946
1918814,Female,Tracy Stafford,Duluth,MN,Minnesota,55802,United States,North America,8/26/1992
1918817,Male,Thomas Ronan,Jamestown,NY,New York,14701,United States,North America,11/28/1988
1918928,Male,Omero Fierro,Red Bank,NJ,New Jersey,7701,United States,North America,6/7/1939
1918941,Male,Silas Mathiasen,Bethesda,MD,Maryland,20892,United States,North America,8/1/1941
1918975,Female,Josephine Castro,Millwood,WA,Washington,99212,United States,North America,5/31/1992
1919042,Male,Alan Cosic,Boca Raton,FL,Florida,33487,United States,North America,8/6/1950
1919139,Male,Leonid Carrillo,Irvine,CA,California,92664,United States,North America,10/13/1980
1919414,Male,Juan Pablo Renter�a,Kokomo,IN,Indiana,46901,United States,North America,8/15/1995
1919557,Female,Hannah Thorsen,Columbia,SC,South Carolina,29201,United States,North America,10/13/1945
1919773,Female,Marilyn Mont�s,San Diego,CA,California,92126,United States,North America,10/26/1959
1919833,Male,Laurits Mathiasen,Washington,DC,Washington DC,20036,United States,North America,4/17/1966
1919938,Male,Martin Balek,Johnstown,PA,Pennsylvania,15904,United States,North America,1/1/1991
1920061,Female,Laura M�rquez,Waterloo,NY,New York,13165,United States,North America,9/23/1955
1920064,Female,Vanina Almanza,San Diego,CA,California,92121,United States,North America,4/7/1984
1920128,Male,Kerman Desaulniers,Providence,RI,Rhode Island,2903,United States,North America,11/11/1943
1920224,Female,Sofie Rasmussen,Minneapolis,MN,Minnesota,55401,United States,North America,1/3/2002
1920351,Female,Katrin Vogt,Garden City,NY,New York,11530,United States,North America,9/6/1948
1920357,Female,Christabel Beaujolie,Saint Louis,IL,Illinois,63102,United States,North America,2/16/2001
1920940,Female,Katariina Harila,Ashburn,VA,Virginia,22011,United States,North America,8/6/1961
1921349,Male,Toivo ��ril�,Irvine,CA,California,92614,United States,North America,10/15/1948
1921614,Male,Maurice Carson,Norwalk,CT,Connecticut,6851,United States,North America,11/24/1982
1921651,Male,Mislav Vidovic,Cashmere,WA,Washington,98815,United States,North America,7/14/1970
1921662,Male,Nuri Valladares,Union City,CA,California,94587,United States,North America,7/15/1994
1921710,Female,Filippa Svendsen,Moreno Valley,CA,California,92553,United States,North America,2/9/1990
1921829,Male,Jir� Veverka,New York,NY,New York,10007,United States,North America,5/9/1941
1921863,Female,Clothilde Bourdette,Norfolk,VA,Virginia,23502,United States,North America,7/9/1946
1921955,Male,Pavel Svoboda,Houston,TX,Texas,77021,United States,North America,10/23/1970
1922254,Male,Leon Zimmerman,Oklahoma City,OK,Oklahoma,73109,United States,North America,11/10/1956
1922310,Male,Nicolas Love,Miami,FL,Florida,33128,United States,North America,12/29/1970
1922715,Male,Andreas Glockner,Corvallis,OR,Oregon,97330,United States,North America,7/5/1956
1922950,Female,Amber Vall�e,Hendersonville,NC,North Carolina,28727,United States,North America,8/19/1966
1923045,Female,Gabriella Gaffney,Springfield,MA,Massachusetts,1109,United States,North America,12/24/1980
1923233,Male,Ryan Almeida,Charlotte,NC,North Carolina,28208,United States,North America,7/19/2001
1923285,Female,Monika Radic,New York,NY,New York,10016,United States,North America,7/23/1964
1923443,Female,Liv Koch,Miami,FL,Florida,33126,United States,North America,12/18/1975
1923504,Male,Leo Nicol,Brattleboro,VT,Vermont,5301,United States,North America,6/7/1986
1923520,Male,Stephen Taylor,Carthage,MO,Missouri,64836,United States,North America,6/29/1949
1923526,Female,Berna Barrientos,Palmyra,IL,Illinois,62674,United States,North America,4/22/1951
1923558,Female,Sabina Bilic,Baton Rouge,LA,Louisiana,70801,United States,North America,1/21/1995
1923575,Male,Michal Ha�ek,Bakersfield,CA,California,93301,United States,North America,4/17/1969
1923883,Male,Christopher Loewe,Miami,FL,Florida,33169,United States,North America,6/24/1991
1924329,Male,Roy Dunne,Laredo,TX,Texas,78040,United States,North America,1/18/1956
1924439,Male,Filip Pejic,Ashburn,VA,Virginia,22011,United States,North America,2/9/1968
1924461,Male,Eug�ne Hervieux,Fabens,TX,Texas,79838,United States,North America,8/13/1995
1924622,Female,Marisa Oliveira,Milwaukee,WI,Wisconsin,53226,United States,North America,4/16/1948
1924810,Male,Patrik Ba�ic,Phoenix,AZ,Arizona,85003,United States,North America,9/26/1938
1924885,Female,Lily Bochsa,Princeton,NJ,New Jersey,8540,United States,North America,6/22/1982
1924903,Female,Belona Alonso,Oakland,CA,California,94612,United States,North America,8/22/1940
1924985,Female,Zlata Klobucar,Camden,NJ,New Jersey,8102,United States,North America,11/1/1976
1925368,Female,Nadica Jelic,Rocky Mount,NC,North Carolina,27801,United States,North America,10/23/1996
1925694,Male,Fabrice Lamoureux,Minneapolis,MN,Minnesota,55418,United States,North America,6/11/1941
1925771,Female,Orlene Rodrigue,Macon,GA,Georgia,31201,United States,North America,7/8/1935
1925886,Male,Mathias Bang,Richmond,VA,Virginia,23220,United States,North America,7/10/1971
1925959,Male,Agar Saucedo,Crafton,PA,Pennsylvania,15205,United States,North America,2/23/1980
1926067,Male,William Coleman,Los Angeles,CA,California,90017,United States,North America,7/2/1978
1926176,Male,Noah Kjeldsen,Harrisburg,PA,Pennsylvania,17109,United States,North America,2/28/1974
1926326,Male,Algernon Mercier,New York,NY,New York,10023,United States,North America,1/10/1936
1926362,Male,Brayden McCormick,East Syracuse,NY,New York,13057,United States,North America,11/3/1977
1926364,Female,Madison Frankland,Marysville,OH,Ohio,43040,United States,North America,4/11/1958
1926487,Female,Pia Haajanen,Coweta,OK,Oklahoma,74429,United States,North America,1/8/1942
1926512,Female,Malene Ravn,West Haven,CT,Connecticut,6516,United States,North America,10/5/1944
1926792,Female,Fifi Richard,Newark,NJ,New Jersey,7102,United States,North America,11/6/1937
1927194,Female,Siiri Korjus,Lost River,WV,West Virginia,26811,United States,North America,1/10/1940
1927276,Male,Christopher Booth,Concord,MA,Massachusetts,1742,United States,North America,9/9/1972
1927481,Female,Lucie Hrdinov�,Fresno,CA,California,93721,United States,North America,11/11/1997
1927482,Male,David Hedrick,Amherst,OH,Ohio,44001,United States,North America,5/12/1989
1927617,Female,Mary Colbert,Duluth,GA,Georgia,30136,United States,North America,5/5/1974
1927703,Female,Marilyn Witherspoon,Kansas City,MO,Missouri,64106,United States,North America,10/20/1997
1927946,Male,Nicolas Rocha,Huntsville,AL,Alabama,35802,United States,North America,1/25/1999
1928016,Female,Ainoha Romo,Canton,OH,Ohio,44702,United States,North America,10/31/1976
1928399,Female,Johanne Jakobsen,Chicago,IL,Illinois,60603,United States,North America,9/7/1995
1928421,Male,Richard Gray,Saint Louis,MO,Missouri,63101,United States,North America,5/26/1942
1928459,Female,Hilaire T�trault,Brook Park,OH,Ohio,44142,United States,North America,3/26/1965
1928466,Male,Dennis Weissmuller,Philadelphia,PA,Pennsylvania,19108,United States,North America,9/21/1957
1928617,Male,Dobroslav Markovic,Essex Junction,VT,Vermont,5452,United States,North America,11/12/1994
1928655,Male,Gwenole Lebr�n,Phoenix,AZ,Arizona,85016,United States,North America,12/19/1962
1928849,Male,Dieter Cole,Rochester,NY,New York,14621,United States,North America,8/22/1967
1929193,Male,Jake Gough,Philadelphia,PA,Pennsylvania,19103,United States,North America,4/30/1946
1929255,Female,Samantha Taylor,Philadelphia,PA,Pennsylvania,19108,United States,North America,9/25/1973
1929334,Female,Irena Hu�kov�,Dallas,TX,Texas,75207,United States,North America,5/16/1940
1929402,Male,Jens Simonsen,Roseglen,ND,North Dakota,58775,United States,North America,11/2/1943
1929429,Male,Erich Knoll,Memphis,TN,Tennessee,38110,United States,North America,4/18/1996
1929451,Male,Satordi Gaulin,Davenport,IL,Illinois,52807,United States,North America,7/1/1996
1929478,Male,Sadoc Benavides,Norfolk,VA,Virginia,23502,United States,North America,8/31/1951
1929549,Female,Ava Rickard,Oklahoma City,OK,Oklahoma,73102,United States,North America,7/28/1937
1929593,Male,Aulis Hirvi,Oxford,MA,Massachusetts,1540,United States,North America,7/29/1941
1929631,Female,Isabella Souza,San Francisco,CA,California,94110,United States,North America,6/12/1937
1929743,Male,Lucas Baader,Memphis,TN,Tennessee,38110,United States,North America,10/1/1989
1929786,Male,Juhani Sundqvist,Queens,NY,New York,11430,United States,North America,4/19/1957
1929845,Female,Roosa Sinervo,Windsor,NC,North Carolina,27983,United States,North America,10/14/1999
1929971,Female,Natalija Rukavina,Cape Girardeau,MO,Missouri,63701,United States,North America,10/15/1984
1930107,Male,Mathias Jespersen,Vancouver,WA,Washington,98686,United States,North America,7/7/1950
1930125,Male,Thomas Koch,Cincinnati,OH,Ohio,45236,United States,North America,6/1/1937
1930205,Male,Alexander Steffensen,Richmond,VA,Virginia,23219,United States,North America,12/29/1967
1930311,Male,Max Gerste,Fort Myers,FL,Florida,33901,United States,North America,7/9/1996
1930372,Male,Jo�o Ferreira,Palm Beach Gardens,FL,Florida,33418,United States,North America,11/2/1959
1930384,Female,Corette Bellefeuille,Pocatello,ID,Idaho,83204,United States,North America,11/17/1971
1930719,Female,Delmare Bazin,Montgomery,AL,Alabama,36104,United States,North America,9/10/1945
1930815,Female,Nikolina Topic,Asheville,NC,North Carolina,28801,United States,North America,4/24/1939
1930860,Female,Tanja Reinhard,Louisville,KY,Kentucky,40299,United States,North America,3/6/1948
1930960,Female,Liisa Tuuri,Hickory Hills,IL,Illinois,60457,United States,North America,2/5/1948
1931096,Male,Tobias Muller,Chicago,IL,Illinois,60610,United States,North America,5/26/1961
1931347,Female,Andrea Grunewald,Fort Myers,FL,Florida,33901,United States,North America,4/2/1939
1931400,Male,Alex Dodge,Hays,KS,Kansas,67601,United States,North America,9/21/1945
1931445,Female,Patricia D�ziel,Baltimore,MD,Maryland,21201,United States,North America,2/10/1963
1931525,Male,Victor Almeida,Saginaw,MI,Michigan,48607,United States,North America,9/1/1943
1931904,Male,Stojan Pejic,Reston,VA,Virginia,22090,United States,North America,11/25/1997
1932022,Male,Matthew Wallach,Fayetteville,NC,North Carolina,28301,United States,North America,11/7/1986
1932072,Male,Sander Mogensen,Birmingham,AL,Alabama,35203,United States,North America,6/26/1953
1932228,Male,Vit�r Gomes,Houston,TX,Texas,77006,United States,North America,8/15/1960
1932334,Female,Malou Vestergaard,Toronto,OH,Ohio,43964,United States,North America,7/17/1981
1932412,Female,Ute Kalb,Lenexa,MO,Missouri,66214,United States,North America,2/2/1948
1932419,Female,Eduarda Cavalcanti,South Burlington,VT,Vermont,5403,United States,North America,2/10/1980
1932536,Female,Marica Lucic,Idaho Falls,ID,Idaho,83402,United States,North America,4/8/1970
1932733,Male,Adalvino Villanueva,Tucson,AZ,Arizona,85710,United States,North America,5/16/1935
1932745,Male,Seth Torode,Corona,CA,California,91720,United States,North America,10/25/1946
1932808,Male,Branimir Grubi�ic,Herndon,MD,Maryland,22070,United States,North America,10/20/1985
1932888,Male,Phillipp Frey,San Antonio,TX,Texas,78238,United States,North America,6/25/1972
1933265,Female,Charlotte Briard,Nashville,TN,Tennessee,37211,United States,North America,8/27/1995
1933298,Female,Sonja M�kinen,Bickleton,WA,Washington,99322,United States,North America,11/19/1988
1933319,Female,Leah Scholz,Deanville,TX,Texas,77836,United States,North America,1/11/1980
1933399,Female,Rolla Olesen,Plano,TX,Texas,75074,United States,North America,3/5/1958
1933414,Female,Audrey Coady,Bound Brook,NJ,New Jersey,8805,United States,North America,2/14/1947
1933488,Female,Mie Mathiesen,Dover,DE,Delaware,19901,United States,North America,2/16/1954
1933513,Female,Antonia Anic,Riverside,CA,California,92507,United States,North America,1/15/1976
1933782,Male,George McKim,Baton Rouge,LA,Louisiana,70814,United States,North America,9/8/1979
1933886,Male,Leonardo Ivankovic,Jupiter,FL,Florida,33478,United States,North America,6/11/1976
1933910,Male,Rory Bleakley,Beaumont,TX,Texas,77701,United States,North America,12/1/1999
1934436,Male,Nicolash Cunha,Huntington,NY,New York,11743,United States,North America,1/8/1993
1934470,Female,Ratka Jankovic,Brighton,NY,New York,14623,United States,North America,9/24/1983
1934726,Male,Chalten Arag�n,Richmond,VA,Virginia,23226,United States,North America,3/25/1992
1934815,Male,Ganelon Brunault,Bryan,TX,Texas,77803,United States,North America,4/23/1954
1934859,Male,Atalo Ferrer,Chicago,IL,Illinois,60606,United States,North America,7/24/1950
1934862,Male,Tauno M�nkk�nen,Orange Beach,AL,Alabama,36561,United States,North America,8/16/1980
1934889,Female,Nicole Gomes,Fresno,CA,California,93706,United States,North America,7/9/1950
1935094,Male,James Acosta,Los Angeles,CA,California,90046,United States,North America,7/24/1978
1935224,Male,Marcus Dahl,Long Beach,CA,California,90802,United States,North America,3/26/1989
1935610,Female,Camille Primeau,East Providence,RI,Rhode Island,2914,United States,North America,8/24/1976
1935843,Male,Carlos Carvalho,Anaheim,CA,California,92801,United States,North America,12/28/1981
1935954,Female,Anne Gregersen,Stoutland,MO,Missouri,65567,United States,North America,8/29/1988
1936191,Female,Gabriele Muench,Rochester,NY,New York,14604,United States,North America,8/17/1984
1936262,Male,Douglas Sousa,Bridgeview,IL,Illinois,60455,United States,North America,3/31/1991
1936343,Female,Johanna Boehm,Clinton,OK,Oklahoma,73601,United States,North America,1/11/1992
1936378,Male,James Thurston,Branford,CT,Connecticut,6405,United States,North America,10/1/1974
1936527,Male,Frederik Bach,Raleigh,NC,North Carolina,27616,United States,North America,6/21/1978
1936759,Female,Taylah Banks,Atlanta,GA,Georgia,30303,United States,North America,5/17/1970
1936890,Female,Larissa Rocha,Framingham,MA,Massachusetts,1701,United States,North America,11/16/1953
1936954,Female,Amber Browne,Tukwila,WA,Washington,98168,United States,North America,7/19/1983
1937213,Female,Jana Baric,Nashville,TN,Tennessee,37027,United States,North America,12/20/1943
1937256,Male,Barry Beaudoin,San Francisco,CA,California,94108,United States,North America,9/14/1967
1937355,Female,Emma Abrahams,Newark,NJ,New Jersey,7102,United States,North America,6/1/1946
1937404,Female,Zdenka Hendrichov�,Auburn,MA,Massachusetts,1501,United States,North America,2/22/1949
1937681,Female,Irma Negrete,Mc Lean,MD,Maryland,22102,United States,North America,1/24/1944
1937882,Male,Homero Ruvalcaba,Tabiona,UT,Utah,84072,United States,North America,2/1/1957
1937990,Male,Perica Kovac,Grand Rapids,MI,Michigan,49546,United States,North America,9/30/1963
1938352,Male,Byron Daigle,Woburn,MA,Massachusetts,1801,United States,North America,8/6/2000
1938573,Female,L�rke Christiansen,Greenville,SC,South Carolina,29607,United States,North America,7/19/1958
1938586,Male,Jasmin Ivancic,Rochelle Park,NJ,New Jersey,7662,United States,North America,5/26/1992
1938588,Female,Aamu Sutinen,Westland,MI,Michigan,48185,United States,North America,11/4/1963
1938850,Female,Marion Urbina,Jackson,MS,Mississippi,39201,United States,North America,10/2/1980
1938856,Male,Branimir Kovacic,Albion,ID,Idaho,83311,United States,North America,2/17/1986
1939013,Female,Amitee B�rard,Bloomington,IN,Indiana,47408,United States,North America,6/6/1978
1939030,Female,Cammile Gamelin,Hicksville,CT,Connecticut,11612,United States,North America,1/28/1958
1939127,Female,Karin Bohm,Fort Morgan,CO,Colorado,80701,United States,North America,12/30/1936
1939196,Male,Noah Christensen,Wiscasset,ME,Maine,4578,United States,North America,10/9/1985
1939210,Female,Anastasie Josseaume,Pine Bluff,AR,Arkansas,71601,United States,North America,2/2/1995
1939321,Female,Helena Mi�kovsk�,Detroit,MI,Michigan,48226,United States,North America,8/1/1977
1939398,Female,Ella Bach,Garfield Heights,OH,Ohio,44125,United States,North America,4/30/1985
1939452,Male,Torben Henriksen,Westborough,MA,Massachusetts,1581,United States,North America,2/9/1953
1939795,Male,Daavid Alaja,Birmingham,AL,Alabama,35203,United States,North America,8/15/1935
1939841,Female,Sarah Rodrigues,Glen Allen,VA,Virginia,23060,United States,North America,9/13/1946
1939877,Male,Enon Varela,Gainesville,FL,Florida,32601,United States,North America,6/30/1955
1939960,Female,Lucie �tenclov�,New York,NY,New York,10007,United States,North America,6/7/1985
1940053,Male,Martin Nikolic,Long Island City,NY,New York,11101,United States,North America,4/27/1969
1940260,Male,Medoro Gadbois,Mesa,AZ,Arizona,85201,United States,North America,9/4/1956
1940327,Female,Ana Fernandes,Los Angeles,CA,California,90042,United States,North America,5/2/1995
1940393,Male,Toby Schnaars,Philadelphia,PA,Pennsylvania,19118,United States,North America,9/25/1953
1940504,Male,Henrey Carranza,West Portsmouth,OH,Ohio,45663,United States,North America,8/15/1954
1940708,Female,Melissa Souza,Mansfield,OH,Ohio,44902,United States,North America,9/9/1938
1941044,Male,Jens Svendsen,Tacoma,WA,Washington,98402,United States,North America,1/23/2001
1941084,Male,Vjekoslav Kovacevic,Idaho Falls,ID,Idaho,83401,United States,North America,10/28/1976
1941219,Male,Valdemar Thygesen,Alexandria,KY,Kentucky,41001,United States,North America,1/23/1999
1941222,Female,Christine Sanger,Los Angeles,CA,California,90071,United States,North America,11/4/1978
1941245,Female,Anne Hueber,Torrance,CA,California,90501,United States,North America,3/17/1952
1941248,Female,Liva Christensen,Dallas,TX,Texas,75202,United States,North America,1/1/2001
1941302,Male,Ivo Babic,Stratford,CT,Connecticut,6497,United States,North America,5/7/1938
1941611,Female,Fleurette Lesp�rance,Ponder,MO,Missouri,63935,United States,North America,2/25/1949
1941728,Male,Markus J�rnefelt,Queens,NY,New York,11103,United States,North America,7/20/1950
1941801,Male,Arapey Col�n,Philadelphia,PA,Pennsylvania,19103,United States,North America,11/26/1967
1941806,Male,Richard Davis,Crystal,MN,Minnesota,55429,United States,North America,3/16/1993
1941945,Female,Julia Diederich,Golden Valley,MN,Minnesota,55427,United States,North America,1/10/1943
1942015,Female,Lee Wilson,Fort Lauderdale,FL,Florida,33301,United States,North America,2/28/1989
1942072,Male,Victor Kristensen,Miami,FL,Florida,33106,United States,North America,11/5/1938
1942337,Female,Danijela Markovic,Somerset,KY,Kentucky,42501,United States,North America,12/1/1943
1942541,Male,Luk� Svoboda,Seattle,WA,Washington,98101,United States,North America,9/23/1973
1942560,Female,Heli Kuismanen,Norcross,GA,Georgia,30071,United States,North America,9/28/1961
1942638,Female,Marla King,Raleigh,NC,North Carolina,27603,United States,North America,6/9/1945
1942682,Female,Jasmin Wiljakainen,Olympia,WA,Washington,98501,United States,North America,12/17/1988
1943078,Male,Lubom�r Kroul�k,Greenville,SC,South Carolina,29607,United States,North America,8/15/1996
1943741,Male,Johan Schmidt,Phillips,WI,Wisconsin,54555,United States,North America,2/21/1940
1943961,Female,Maximiliana Hern�ndez,Casper,WY,Wyoming,82601,United States,North America,5/20/1989
1944339,Female,Alberte Bertelsen,Olympia,WA,Washington,98501,United States,North America,9/14/1963
1944490,Female,Martina Pape�ov�,Oakland,CA,California,94612,United States,North America,5/3/2000
1944536,Female,Anna Urr�tia,Des Moines,IA,Iowa,50309,United States,North America,2/14/2001
1944572,Male,Blake Bodenwieser,Brooklyn,NY,New York,11204,United States,North America,10/30/1954
1944664,Male,Angus Baughan,New York,NY,New York,10016,United States,North America,10/18/1983
1944691,Male,Jyrki Linna,Millington,NJ,New Jersey,7946,United States,North America,1/10/1955
1944754,Female,Amy Gordon,Pensacola,FL,Florida,32501,United States,North America,1/7/1988
1944766,Male,Hayden Seal,Portland,PA,Pennsylvania,97205,United States,North America,10/1/2000
1944880,Male,Joona Hakola,Crystal Lake,IL,Illinois,60014,United States,North America,4/23/1995
1944969,Male,Ivo Proch�zka,Martinsburg,WV,West Virginia,25401,United States,North America,6/25/1959
1945099,Male,Jouni Ruotsalainen,Clarks,NE,Nebraska,68628,United States,North America,6/23/1936
1945278,Female,Jessika Schuster,Hoffman Estates,IL,Illinois,60195,United States,North America,9/22/1965
1945363,Male,Daniel Marek,Jersey City,NJ,New Jersey,7305,United States,North America,3/20/1982
1945385,Female,Ivana Vesel�,Bryan,TX,Texas,77803,United States,North America,6/16/1954
1945512,Male,Mahoma V�zquez,Shreveport,LA,Louisiana,71109,United States,North America,11/1/1976
1945782,Female,Sini Nyk�nen,Warm Lake,ID,Idaho,83611,United States,North America,7/30/1995
1946456,Female,Georgia Hanger,Easton,WA,Washington,98925,United States,North America,7/26/1938
1946530,Male,Miguel Henderson,Eagle Pass,TX,Texas,78852,United States,North America,3/14/1948
1946796,Female,Dragica Madar,Frisco,TX,Texas,75034,United States,North America,4/25/1977
1946805,Female,Marisel Sarabia,Pleasantville,NJ,New Jersey,8232,United States,North America,9/17/1979
1947004,Female,Salla Kuivanen,Berkeley,CA,California,94707,United States,North America,4/21/1970
1947078,Male,Jett Hartnett,Washington,DC,Washington DC,20200,United States,North America,5/12/1951
1947154,Female,Joan Perez,Bear River City,UT,Utah,84301,United States,North America,4/7/1935
1947294,Female,Lucinda Dwyer-Gray,Los Angeles,CA,California,90031,United States,North America,12/30/1992
1947606,Male,Jack Perkins,Los Angeles,CA,California,90014,United States,North America,2/5/1973
1947708,Male,Enzo Goncalves,Orlando,FL,Florida,32801,United States,North America,3/4/1942
1947876,Male,Thorsten Neustadt,Olympia,WA,Washington,98501,United States,North America,7/14/1960
1947939,Male,Christian Kuester,Saint Cloud,MN,Minnesota,56303,United States,North America,5/20/2001
1948036,Female,Pamela Vasquez,West Des Moines,IA,Iowa,50266,United States,North America,7/9/1961
1948125,Female,Naja Mikkelsen,Dayton,OH,Ohio,45406,United States,North America,6/18/1987
1948390,Female,Laura Sousa,Madison,WI,Wisconsin,53703,United States,North America,2/28/1997
1948539,Male,Lasse Ronkainen,Atlanta,GA,Georgia,30329,United States,North America,1/27/1999
1948840,Male,Jarno Vasala,Bel Air,MD,Maryland,21014,United States,North America,1/24/1994
1948852,Male,Jan Vlk,St Peters,MO,Missouri,63303,United States,North America,2/2/1993
1949149,Female,Susanna Berglund,Saginaw,MI,Michigan,48607,United States,North America,12/7/1959
1949270,Male,Josef Povoln�,Plattsburgh,NY,New York,12901,United States,North America,1/8/1946
1949420,Female,�tefica Mikulic,Seattle,WA,Washington,98161,United States,North America,9/11/1989
1949706,Female,Genevre Cuillerier,Los Angeles,CA,California,90017,United States,North America,5/17/2000
1949764,Female,Isabelle Bluett,Saint Louis,MO,Missouri,63146,United States,North America,5/30/1985
1950172,Female,Yve Negrete,Nashville,TN,Tennessee,37201,United States,North America,10/10/1946
1950414,Male,Petr Lebeda,Hickory Hills,IL,Illinois,60457,United States,North America,1/23/1986
1950457,Male,David Eberhart,San Jose,CA,California,95135,United States,North America,10/14/1963
1950591,Female,Iva Ivanec,Laurel Hill,NC,North Carolina,28351,United States,North America,5/11/1978
1950637,Male,Roger Pon,Santa Clara,CA,California,95054,United States,North America,12/21/1986
1950674,Female,Raina Marleau,Seattle,WA,Washington,98101,United States,North America,10/20/1984
1950756,Female,Bo�ena Kalinov�,Wilkinsburg,PA,Pennsylvania,15221,United States,North America,7/19/1958
1950883,Female,Sille Madsen,Southfield,MI,Michigan,48075,United States,North America,10/13/1961
1950884,Female,Rachel Doyne,Gig Harbor,WA,Washington,98335,United States,North America,6/28/1992
1950929,Male,Svatopluk Kov�r,Hanover,MD,Maryland,21076,United States,North America,12/8/1963
1950942,Male,Denis Moth�,Enfield,CT,Connecticut,6082,United States,North America,5/23/1971
1951129,Female,Niobe Ortega,New York,NY,New York,10013,United States,North America,9/9/1965
1951299,Female,Johanne Lassen,Simi Valley,CA,California,93065,United States,North America,10/9/1940
1951334,Female,Nicole Castro,Herndon,VA,Virginia,20170,United States,North America,9/6/1968
1951406,Male,Jessie Campbell,West Palm Beach,FL,Florida,33401,United States,North America,4/17/1969
1951411,Female,Anna Hartwig,Leland,IA,Iowa,50453,United States,North America,4/10/1980
1951594,Male,Warren Christensen,Oakland,CA,California,94612,United States,North America,1/16/1988
1951611,Female,Jelica �aric,Plains,PA,Pennsylvania,18705,United States,North America,4/12/1943
1951643,Female,Louise Kristiansen,San Jose,CA,California,95131,United States,North America,2/16/1992
1951677,Female,Nadia Thorsen,Arlington,TX,Texas,76011,United States,North America,5/29/1958
1951766,Female,Roxanne Robitaille,Albuquerque,NM,New Mexico,87102,United States,North America,10/18/1950
1951832,Female,Jana Svobodov�,Salinas,CA,California,93901,United States,North America,5/12/1995
1951847,Male,Derek Graves,Lagrange,GA,Georgia,30240,United States,North America,8/4/1943
1952169,Male,Ces�reo Due�as,Atlanta,GA,Georgia,30340,United States,North America,5/7/1949
1952261,Female,Maurelle Lajoie,Scranton,PA,Pennsylvania,18503,United States,North America,2/1/1961
